text,created
RT @genenorman: The latest Atlantic tropical outlook from #NHC: Tropical Depression Harvey Public Advisory Number 47 https://t.co/FbM7VpB7l0,9/1/2017 3:49
RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…,9/1/2017 3:46
RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…,9/1/2017 3:46
The Latest: Officials raise Harvey-related death toll to 39 - HOUSTON (AP) — The Latest on Tropical Depression ... https://t.co/ZLLDP0WFu1,9/1/2017 3:45
The latest Atlantic tropical outlook from #NHC: Tropical Depression Harvey Public Advisory Number 47 https://t.co/FbM7VpB7l0,9/1/2017 3:45
RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…,9/1/2017 3:45
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 3:43
RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…,9/1/2017 3:42
RT @NWSMemphis: 12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/…,9/1/2017 3:42
12 hour (10am - 10pm) Multiple Radar/Multiple Sensor (MRMS) rainfall estimate from Tropical Depression Harvey https://t.co/iRPxuoUbZ6,9/1/2017 3:41
"RT @newsfakenews: Harvey slogs inland, dumping heavy rains amid flood threat - MEMPHIS, Tenn. (AP) — Tropical Depression Harvey s... https:…",9/1/2017 3:41
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:41
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:35
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:35
Tropical Storm Harvey 2017 Photos: Must-See Pictures Of The Storm https://t.co/1gSt1vyjhN,9/1/2017 3:30
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:29
Tropical Depression Harvey Public Advisory Number 47 https://t.co/tGxZMB5mH6,9/1/2017 3:29
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:28
Tropical Depression Harvey Public Advisory Number 47 https://t.co/wZk8mAeFhF,9/1/2017 3:23
"AT Tropical Depression #Harvey Advisory: 47, 25 kt/30 mph winds, 1000 mb,  34.3N 89.0W, moving: NE at 12 kt/14 mph #tropics",9/1/2017 3:22
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:22
RT @NWSMemphis: GOES-13 visible loop showing Tropical Depression Harvey over the Midsouth https://t.co/QXaGsXlNsb,9/1/2017 3:21
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:21
#NOAA Tropical Depression Harvey Public Advisory Number 47 https://t.co/q7SfgrC201,9/1/2017 3:20
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:19
NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/tXzVJEe2YE,9/1/2017 3:18
"RT @MaryLeeShark: While Tropical Depression Harvey sits in the Gulf of Mexico,  shortfin mako @HarveyTheShark pings in the #Caribbean near…",9/1/2017 3:17
NOAA: https://t.co/OeTr5mnnPK - Tropical Depression Harvey Public Advisory Number 47,9/1/2017 3:16
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:15
"Harvey slogs inland, dumping heavy rains amid flood threat - MEMPHIS, Tenn. (AP) — Tropical Depression Harvey s... https://t.co/58XWtqM2wo",9/1/2017 3:15
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:15
Tropical Depression Harvey Public Advisory Number 47 https://t.co/kpoI4YE02d,9/1/2017 3:15
Tropical Depression Harvey Public Advisory Number 47 https://t.co/l5KtvSQifF,9/1/2017 3:15
Tropical Depression Harvey Public Advisory Number 47 https://t.co/rebr1hsnqk,9/1/2017 3:15
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:14
Tropical Depression Harvey Public Advisory Number 47The NHC has issued its final advisory on this system. Public Ad… https://t.co/UonoH8CnHG,9/1/2017 3:13
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:13
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:13
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:13
NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/A2agtBqwLO,9/1/2017 3:12
Tropical Depression Harvey Public Advisory Number 47 https://t.co/OJCfBQXx6z,9/1/2017 3:12
RT @StacyJacobsonTV: not a bad turnout despite tropical depression rain and wind. #harvey https://t.co/btO0JWlMng,9/1/2017 3:12
"RT @derosajoe51: @Serpentine202 Unfortunately, I will be staring at tropical depression Harvey, as it passes directly over Bowling Green!",9/1/2017 3:11
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:11
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:11
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:11
"@Serpentine202 Unfortunately, I will be staring at tropical depression Harvey, as it passes directly over Bowling Green!",9/1/2017 3:11
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:11
Tropical Depression Harvey Public Advisory Number 47 https://t.co/T2oHrhtAZB,9/1/2017 3:10
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:10
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:10
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:10
Tropical Depression Harvey Public Advisory Number 47 https://t.co/kqmcxMbsn1,9/1/2017 3:10
Tropical Depression #Harvey Advisory 47: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 3:10
Tropical Depression #Harvey ADVISORY 47 issued. https://t.co/S1Hwev5NzQ,9/1/2017 3:07
RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…,9/1/2017 3:05
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/MEL5xBMnJJ https://t.co/imMEPAM0kp,9/1/2017 3:01
"RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",9/1/2017 3:00
RT @StormCenter7: Tropical Depression Harvey creating some havoc with multiple tornadoes in Mississippi &amp; SW Tennessee. Storm slowly liftin…,9/1/2017 2:50
The first rain bands from Tropical Depression Harvey have started to make their way into the Tri-State area.... https://t.co/mnrXJhOa5y,9/1/2017 2:49
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:47
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 2:44
@michaelsflour Aaand it's back! ig Tropical Depression Harvey needed a nap :/,9/1/2017 2:43
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:43
"RT @utmbhealth: TS Harvey made landfall in La. early this morning; UTMB plans to resume normal operations Friday, Sept. 1. https://t.co/iSe…",9/1/2017 2:39
"RT @utmbhealth: In case missed last night: Normal operations tomorrow at UTMB, most clinics open today. Next update around noon. https://t.…",9/1/2017 2:38
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:37
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:34
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:34
"RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",9/1/2017 2:34
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:32
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:32
RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…,9/1/2017 2:31
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:31
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:30
RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi,9/1/2017 2:30
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/pv9dpTCmK1 https://t.co/0zmGbFRgv8,9/1/2017 2:30
"Tracking the Tropics update for 8/31/2017: Harvey a tropical depression,... https://t.co/fotsAa5umO via @YouTube",9/1/2017 2:30
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:29
RT @StacyJacobsonTV: not a bad turnout despite tropical depression rain and wind. #harvey https://t.co/btO0JWlMng,9/1/2017 2:28
"RT @NWSLittleRock: The latest surface map at 22 UTC. Tropical Depression Harvey is located over northern Mississippi, moving NE at 20 MPH.…",9/1/2017 2:27
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:26
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:25
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 2:24
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:24
RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:24
Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI,9/1/2017 2:23
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/LCU6UexDMt https://t.co/0UdYYrGMRG,9/1/2017 2:23
RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi,9/1/2017 2:22
RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…,9/1/2017 2:21
RT @koat7news: Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/KV5wzbndJG https://t.co/EzZspMSzyr,9/1/2017 2:21
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:20
not a bad turnout despite tropical depression rain and wind. #harvey https://t.co/btO0JWlMng,9/1/2017 2:19
The Latest: Harvey may be downgraded to tropical depression https://t.co/wFJ7ZmvRTz https://t.co/SUCkRpsejb,9/1/2017 2:19
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 2:16
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:15
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:15
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:15
RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…,9/1/2017 2:14
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:13
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 2:13
Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/Mbp7VjaWry,9/1/2017 2:13
RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…,9/1/2017 2:12
RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…,9/1/2017 2:12
RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…,9/1/2017 2:12
"RT @KEYTNC3Alan: #Harvey remains a tropical depression this evening, located south of #Memphis. Heavy rain to spread northeastward tonight.…",9/1/2017 2:09
RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi,9/1/2017 2:08
"Rotterdam Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/oMktRHqNcc",9/1/2017 2:06
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/KV5wzbndJG https://t.co/EzZspMSzyr,9/1/2017 2:05
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 2:01
Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/o2kQ7IyZCC https://t.co/Xjp45WY6cd,9/1/2017 2:01
"Groningen Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/Wogac1w9hy",9/1/2017 1:58
RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM,9/1/2017 1:58
"RT @ELCALDR: Harvey weakens, leaves Houston facing 'weeks and months' of recovery https://t.co/HomGdMt9Mt",9/1/2017 1:56
Tropical Depression Harvey is now in Memphis and it is coming down hard in this ULM-Memphis game https://t.co/vpExiRAwWQ,9/1/2017 1:56
"RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",9/1/2017 1:53
"Maastricht Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/aCNAArKyWN",9/1/2017 1:53
"Death toll from Harvey rises to 38
#HurricaneHarvey #Harvey #Texas 
https://t.co/j3uV9yt7ua",9/1/2017 1:53
"Now that Harvey has weakened to a tropical depression, we now turn attention to Hurricane Irma out in the open... https://t.co/8AJdvSk7jZ",9/1/2017 1:52
"Could Another Tropical Storm Develop in the Western Gulf of Mexico Next Week?
#Harvey
https://t.co/tW2eOuB6xk https://t.co/0KkOlDnVuJ",9/1/2017 1:49
"Eindhoven Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/WoHMkALiFF",9/1/2017 1:46
